channel,timestamp,message_count,avg_views,total_forwards,total_reactions,avg_sentiment,avg_positive,avg_negative,avg_neutral,avg_msg_length
@bitcoin,2025-10-15 14:00:00+00:00,1,13689.0,68,138,0.3612,0.128,0.0,0.872,118.0
@bitcoin,2025-10-15 16:00:00+00:00,1,13905.0,25,142,0.0,0.0,0.0,1.0,0.0
@bitcoin,2025-10-15 17:00:00+00:00,1,14167.0,94,211,-0.6858,0.046,0.184,0.77,157.0
@bitcoin,2025-10-15 18:00:00+00:00,1,15506.0,37,54,0.7568,0.171,0.043,0.786,261.0
@bitcoin,2025-10-15 19:00:00+00:00,1,19436.0,85,133,-0.368,0.032,0.076,0.893,167.0
@bitcoin,2025-10-15 21:00:00+00:00,1,14296.0,146,242,-0.368,0.072,0.13,0.797,127.0
@bitcoin,2025-10-16 01:00:00+00:00,1,14722.0,140,219,0.0,0.0,0.0,1.0,63.0
@bitcoin,2025-10-16 12:00:00+00:00,1,13189.0,84,149,0.6874,0.331,0.115,0.554,87.0
@bitcoin,2025-10-16 13:00:00+00:00,1,12741.0,78,193,0.6808,0.274,0.074,0.652,108.0
@bitcoin,2025-10-16 14:00:00+00:00,1,12348.0,33,73,0.4404,0.132,0.0,0.868,288.0
@bitcoin,2025-10-16 15:00:00+00:00,1,12044.0,75,153,-0.4588,0.0,0.2,0.8,90.0
@bitcoin,2025-10-16 16:00:00+00:00,1,11614.0,33,196,0.0,0.0,0.0,1.0,0.0
@bitcoin,2025-10-16 17:00:00+00:00,1,12259.0,51,119,0.9062,0.305,0.0,0.695,198.0
@bitcoin,2025-10-16 18:00:00+00:00,1,12243.0,85,128,0.2808,0.138,0.073,0.789,155.0
@bitcoin,2025-10-16 19:00:00+00:00,2,12793.5,137,215,0.3283,0.07150000000000001,0.0,0.9285,249.5
@bitcoin,2025-10-16 21:00:00+00:00,1,14154.0,104,167,-0.6289,0.0,0.205,0.795,118.0
@bitcoin,2025-10-16 22:00:00+00:00,1,14466.0,68,99,0.5473,0.164,0.0,0.836,94.0
@bitcoin,2025-10-17 12:00:00+00:00,1,12552.0,47,197,0.0,0.0,0.0,1.0,129.0
@bitcoin,2025-10-17 13:00:00+00:00,1,12557.0,64,123,0.0,0.0,0.0,1.0,112.0
@bitcoin,2025-10-17 15:00:00+00:00,1,20619.0,116,72,-0.2263,0.063,0.091,0.846,181.0
@bitcoin,2025-10-17 16:00:00+00:00,3,11219.0,101,225,0.0,0.0,0.0,1.0,139.66666666666666
@bitcoin,2025-10-17 17:00:00+00:00,1,12703.0,100,206,0.4404,0.154,0.077,0.769,89.0
@bitcoin,2025-10-17 18:00:00+00:00,1,12828.0,155,209,0.0,0.0,0.0,1.0,105.0
@bitcoin,2025-10-17 19:00:00+00:00,1,11911.0,103,185,0.0,0.0,0.0,1.0,51.0
@bitcoin,2025-10-17 21:00:00+00:00,1,13155.0,66,90,0.8442,0.157,0.0,0.843,287.0
@bitcoin,2025-10-17 22:00:00+00:00,1,40822.0,318,384,-0.5267,0.0,0.105,0.895,161.0
@bitcoin,2025-10-17 23:00:00+00:00,1,18330.0,177,223,0.0,0.0,0.0,1.0,67.0
@bitcoin,2025-10-18 12:00:00+00:00,1,12564.0,112,216,0.6249,0.181,0.0,0.819,136.0
@bitcoin,2025-10-18 13:00:00+00:00,1,12410.0,81,142,0.0,0.0,0.0,1.0,59.0
@bitcoin,2025-10-18 14:00:00+00:00,1,12470.0,79,227,0.0,0.0,0.0,1.0,53.0
@bitcoin,2025-10-18 16:00:00+00:00,1,11246.0,26,105,0.0,0.0,0.0,1.0,0.0
@bitcoin,2025-10-18 17:00:00+00:00,1,12972.0,109,163,-0.4199,0.0,0.109,0.891,197.0
@bitcoin,2025-10-18 18:00:00+00:00,1,15380.0,119,145,0.0,0.0,0.0,1.0,20.0
@bitcoin,2025-10-18 20:00:00+00:00,1,13337.0,58,72,0.0,0.0,0.0,1.0,166.0
@bitcoin,2025-10-18 21:00:00+00:00,1,17725.0,76,174,-0.34,0.0,0.112,0.888,116.0
@bitcoin,2025-10-18 23:00:00+00:00,1,20066.0,97,198,0.0258,0.041,0.0,0.959,149.0
@bitcoin,2025-10-19 16:00:00+00:00,1,16597.0,36,125,0.0,0.0,0.0,1.0,0.0
@bitcoin,2025-10-19 18:00:00+00:00,1,16580.0,99,138,0.6705,0.137,0.0,0.863,251.0
@bitcoin,2025-10-19 20:00:00+00:00,1,22058.0,110,170,0.0258,0.048,0.045,0.907,221.0
@bitcoin,2025-10-19 22:00:00+00:00,1,20896.0,79,162,0.368,0.153,0.0,0.847,84.0
@bitcoin,2025-10-20 13:00:00+00:00,1,16774.0,116,173,0.0,0.0,0.0,1.0,102.0
@bitcoin,2025-10-20 14:00:00+00:00,1,17299.0,53,141,0.0,0.0,0.0,1.0,62.0
@bitcoin,2025-10-20 15:00:00+00:00,2,15268.5,83,180,0.11315,0.0415,0.0,0.9585,166.0
@bitcoin,2025-10-20 16:00:00+00:00,2,11642.5,47,141,0.125,0.043,0.0,0.9570000000000001,173.5
@bitcoin,2025-10-20 17:00:00+00:00,1,20776.0,56,60,0.3182,0.053,0.0,0.947,229.0
@bitcoin,2025-10-20 18:00:00+00:00,1,14186.0,64,123,-0.128,0.078,0.099,0.823,123.0
@bitcoin,2025-10-20 19:00:00+00:00,1,18550.0,121,182,0.0,0.0,0.0,1.0,60.0
@bitcoin,2025-10-20 21:00:00+00:00,1,29982.0,101,126,-0.7096,0.0,0.396,0.604,75.0
@bitcoin,2025-10-20 22:00:00+00:00,1,27841.0,73,114,0.0,0.0,0.0,1.0,64.0
@bitcoin,2025-10-20 23:00:00+00:00,1,31289.0,75,119,0.3818,0.083,0.0,0.917,244.0
@bitcoin,2025-10-21 13:00:00+00:00,1,29930.0,98,136,0.6124,0.182,0.0,0.818,196.0
@bitcoin,2025-10-21 14:00:00+00:00,1,36719.0,120,148,0.0,0.0,0.0,1.0,91.0
@bitcoin,2025-10-21 15:00:00+00:00,1,11642.0,77,170,0.0,0.0,0.0,1.0,118.0
@bitcoin,2025-10-21 16:00:00+00:00,1,11102.0,41,135,0.0,0.0,0.0,1.0,0.0
@bitcoin,2025-10-21 17:00:00+00:00,1,12915.0,87,148,0.0,0.0,0.0,1.0,97.0
@bitcoin,2025-10-21 18:00:00+00:00,2,10869.5,99,173,0.13895,0.092,0.0,0.908,183.5
@bitcoin,2025-10-21 19:00:00+00:00,3,10405.333333333334,125,188,0.2869,0.064,0.0,0.9359999999999999,182.0
@bitcoin,2025-10-21 21:00:00+00:00,1,12531.0,68,73,-0.5719,0.0,0.113,0.887,164.0
@bitcoin,2025-10-21 22:00:00+00:00,1,14052.0,155,202,0.5423,0.143,0.0,0.857,142.0
@bitcoin,2025-10-22 12:00:00+00:00,1,13433.0,93,155,0.0,0.0,0.0,1.0,117.0
@bitcoin,2025-10-22 14:00:00+00:00,1,13243.0,124,224,0.0,0.0,0.0,1.0,75.0
@bitcoin,2025-10-22 16:00:00+00:00,2,10954.5,97,221,0.1806,0.086,0.0,0.9139999999999999,35.5
@bitcoin,2025-10-22 17:00:00+00:00,1,10717.0,22,47,0.0,0.0,0.0,1.0,263.0
@bitcoin,2025-10-22 18:00:00+00:00,1,11317.0,79,260,-0.5446,0.0,0.127,0.873,170.0
@bitcoin,2025-10-22 19:00:00+00:00,1,12135.0,73,110,0.3384,0.063,0.034,0.903,282.0
@bitcoin,2025-10-22 21:00:00+00:00,1,11606.0,73,111,0.1779,0.078,0.0,0.922,131.0
@bitcoin,2025-10-22 22:00:00+00:00,1,11664.0,74,92,-0.128,0.079,0.097,0.824,131.0
@bitcoin,2025-10-22 23:00:00+00:00,1,18595.0,113,215,-0.3612,0.0,0.111,0.889,108.0
@bitcoin,2025-10-23 13:00:00+00:00,1,12498.0,91,165,-0.6476,0.0,0.231,0.769,129.0
@bitcoin,2025-10-23 14:00:00+00:00,1,12050.0,71,106,0.7184,0.231,0.0,0.769,134.0
@bitcoin,2025-10-23 15:00:00+00:00,2,10420.0,85,119,0.0,0.0,0.0,1.0,50.0
@bitcoin,2025-10-23 16:00:00+00:00,3,11320.333333333334,118,227,0.10606666666666666,0.028,0.0,0.972,127.33333333333333
@bitcoin,2025-10-23 17:00:00+00:00,1,13804.0,110,146,-0.0516,0.104,0.113,0.783,113.0
@bitcoin,2025-10-23 20:00:00+00:00,1,14266.0,98,151,0.0083,0.108,0.106,0.786,119.0
@bitcoin,2025-10-23 21:00:00+00:00,1,11813.0,57,96,0.5994,0.17,0.0,0.83,182.0
@bitcoin,2025-10-23 23:00:00+00:00,1,11905.0,84,135,0.0,0.0,0.0,1.0,125.0
@bitcoin,2025-10-24 04:00:00+00:00,1,12643.0,30,65,0.296,0.078,0.0,0.922,245.0
@bitcoin,2025-10-24 12:00:00+00:00,1,11527.0,71,95,0.2732,0.062,0.0,0.938,189.0
@bitcoin,2025-10-24 13:00:00+00:00,1,11843.0,78,199,-0.34,0.0,0.156,0.844,90.0
@bitcoin,2025-10-24 14:00:00+00:00,1,10563.0,54,69,0.2263,0.091,0.0,0.909,250.0
@bitcoin,2025-10-24 15:00:00+00:00,2,14028.5,103,201,-0.26335,0.045,0.125,0.8300000000000001,86.5
@bitcoin,2025-10-24 16:00:00+00:00,1,10485.0,23,86,0.0,0.0,0.0,1.0,0.0
@bitcoin,2025-10-24 17:00:00+00:00,1,17654.0,74,85,0.0,0.0,0.0,1.0,114.0
@bitcoin,2025-10-24 18:00:00+00:00,1,11345.0,68,116,0.0,0.0,0.0,1.0,80.0
@bitcoin,2025-10-24 19:00:00+00:00,1,10860.0,53,114,0.0,0.0,0.0,1.0,108.0
@bitcoin,2025-10-24 21:00:00+00:00,1,11075.0,52,66,0.4588,0.148,0.0,0.852,134.0
@bitcoin,2025-10-24 22:00:00+00:00,4,11681.75,219,77,0.17365,0.032,0.0,0.968,56.0
@bitcoin,2025-10-24 23:00:00+00:00,1,12958.0,88,217,0.1779,0.202,0.17,0.628,100.0
@bitcoin,2025-10-25 12:00:00+00:00,1,11914.0,69,158,0.7645,0.234,0.063,0.703,167.0
@bitcoin,2025-10-25 13:00:00+00:00,1,12309.0,62,110,-0.1027,0.0,0.091,0.909,66.0
@bitcoin,2025-10-25 14:00:00+00:00,1,11395.0,61,105,0.4215,0.269,0.154,0.577,64.0
@bitcoin,2025-10-25 16:00:00+00:00,1,10840.0,25,95,0.0,0.0,0.0,1.0,0.0
@bitcoin,2025-10-25 17:00:00+00:00,2,11293.5,162,128,0.125,0.0835,0.0,0.9165,31.0
@bitcoin,2025-10-25 18:00:00+00:00,1,11921.0,61,143,0.5516,0.097,0.057,0.846,361.0
@bitcoin,2025-10-25 20:00:00+00:00,1,12143.0,82,132,0.2732,0.139,0.0,0.861,88.0
@bitcoin,2025-10-25 21:00:00+00:00,1,13161.0,118,148,-0.128,0.124,0.157,0.719,73.0
@bitcoin,2025-10-25 23:00:00+00:00,1,13948.0,88,149,0.0,0.0,0.0,1.0,88.0
@bitcoin,2025-10-26 01:00:00+00:00,1,14516.0,174,285,0.5859,0.388,0.0,0.612,41.0
@bitcoin,2025-10-26 12:00:00+00:00,1,13343.0,87,192,0.4939,0.119,0.0,0.881,179.0
@bitcoin,2025-10-26 16:00:00+00:00,1,12727.0,25,132,0.0,0.0,0.0,1.0,0.0
@bitcoin,2025-10-26 19:00:00+00:00,1,12880.0,53,146,0.0,0.0,0.0,1.0,142.0
@bitcoin,2025-10-26 20:00:00+00:00,1,12855.0,84,207,0.4071,0.257,0.099,0.644,52.0
@bitcoin,2025-10-26 22:00:00+00:00,1,12711.0,84,212,0.4019,0.144,0.0,0.856,96.0
@bitcoin,2025-10-26 23:00:00+00:00,1,14158.0,83,160,-0.3818,0.0,0.102,0.898,135.0
@bitcoin,2025-10-27 12:00:00+00:00,1,11532.0,79,140,0.0,0.0,0.0,1.0,182.0
@bitcoin,2025-10-27 14:00:00+00:00,1,11150.0,53,96,0.0,0.0,0.0,1.0,221.0
@bitcoin,2025-10-27 15:00:00+00:00,2,10639.5,79,157,0.41774999999999995,0.11599999999999999,0.0,0.884,222.0
@bitcoin,2025-10-27 16:00:00+00:00,1,11657.0,26,98,0.0,0.0,0.0,1.0,0.0
@bitcoin,2025-10-27 17:00:00+00:00,1,13161.0,95,141,-0.34,0.0,0.146,0.854,90.0
@bitcoin,2025-10-27 18:00:00+00:00,1,12794.0,86,141,0.2263,0.128,0.0,0.872,81.0
@bitcoin,2025-10-27 19:00:00+00:00,1,13996.0,97,123,0.3612,0.079,0.0,0.921,188.0
@bitcoin,2025-10-27 21:00:00+00:00,1,14925.0,111,200,0.6808,0.248,0.0,0.752,158.0
@bitcoin,2025-10-28 13:00:00+00:00,1,12007.0,80,112,0.7003,0.254,0.0,0.746,154.0
@bitcoin,2025-10-28 14:00:00+00:00,1,11885.0,87,146,0.6369,0.123,0.0,0.877,268.0
@bitcoin,2025-10-28 16:00:00+00:00,1,10487.0,29,92,0.0,0.0,0.0,1.0,0.0
@bitcoin,2025-10-28 17:00:00+00:00,2,10576.5,89,142,0.0,0.0,0.0,1.0,144.5
@bitcoin,2025-10-28 18:00:00+00:00,1,11109.0,81,77,0.0,0.0,0.0,1.0,79.0
@bitcoin,2025-10-28 19:00:00+00:00,1,11121.0,98,105,0.6597,0.178,0.0,0.822,135.0
@bitcoin,2025-10-28 21:00:00+00:00,1,13041.0,88,125,0.0,0.0,0.0,1.0,47.0
@bitcoin,2025-10-28 22:00:00+00:00,1,13188.0,140,150,-0.34,0.0,0.061,0.939,209.0
@bitcoin,2025-10-28 23:00:00+00:00,1,14691.0,80,102,-0.2732,0.0,0.123,0.877,77.0
@bitcoin,2025-10-29 01:00:00+00:00,1,13708.0,116,225,0.4939,0.444,0.0,0.556,36.0
@bitcoin,2025-10-29 12:00:00+00:00,1,12218.0,75,125,0.0,0.0,0.0,1.0,131.0
@bitcoin,2025-10-29 13:00:00+00:00,1,12712.0,119,289,0.4019,0.101,0.0,0.899,131.0
@bitcoin,2025-10-29 15:00:00+00:00,1,11056.0,70,104,0.7125,0.35,0.0,0.65,68.0
@bitcoin,2025-10-29 16:00:00+00:00,2,10570.0,47,173,0.0,0.0,0.0,1.0,159.5
@bitcoin,2025-10-29 17:00:00+00:00,1,12372.0,159,191,0.0,0.0,0.0,1.0,205.0
@bitcoin,2025-10-29 18:00:00+00:00,2,12193.0,174,297,-0.04684999999999999,0.1055,0.14150000000000001,0.753,63.5
@bitcoin,2025-10-29 19:00:00+00:00,1,11908.0,74,112,0.0,0.0,0.0,1.0,91.0
@bitcoin,2025-10-29 21:00:00+00:00,1,11601.0,78,110,0.7096,0.211,0.0,0.789,150.0
@bitcoin,2025-10-29 22:00:00+00:00,1,12616.0,86,87,0.8126,0.215,0.0,0.785,263.0
@bitcoin,2025-10-29 23:00:00+00:00,1,14839.0,104,133,0.0,0.111,0.111,0.779,122.0
@bitcoin,2025-10-30 12:00:00+00:00,1,20455.0,80,95,0.2263,0.079,0.0,0.921,130.0
@bitcoin,2025-10-30 13:00:00+00:00,1,11859.0,119,196,0.4404,0.097,0.0,0.903,146.0
@bitcoin,2025-10-30 15:00:00+00:00,1,10813.0,28,41,-0.2244,0.0,0.174,0.826,89.0
@bitcoin,2025-10-30 16:00:00+00:00,2,16879.0,167,267,-0.184,0.0685,0.09,0.8415,65.5
@bitcoin,2025-10-30 17:00:00+00:00,1,29003.0,106,123,-0.4588,0.0,0.107,0.893,154.0
@bitcoin,2025-10-30 18:00:00+00:00,1,13000.0,98,129,0.2732,0.126,0.07,0.804,112.0
@bitcoin,2025-10-30 19:00:00+00:00,1,13246.0,111,157,-0.34,0.0,0.179,0.821,66.0
@bitcoin,2025-10-30 21:00:00+00:00,1,12450.0,87,90,0.2263,0.073,0.0,0.927,139.0
@bitcoin,2025-10-30 22:00:00+00:00,1,12710.0,69,80,0.6258,0.254,0.0,0.746,85.0
@bitcoin,2025-10-30 23:00:00+00:00,1,12439.0,88,131,0.6808,0.189,0.0,0.811,175.0
@bitcoin,2025-10-31 12:00:00+00:00,1,11497.0,91,164,0.0,0.0,0.0,1.0,57.0
@bitcoin,2025-10-31 14:00:00+00:00,1,12055.0,104,143,0.2023,0.083,0.0,0.917,131.0
@bitcoin,2025-10-31 15:00:00+00:00,1,12436.0,106,145,0.4019,0.081,0.0,0.919,297.0
@bitcoin,2025-10-31 16:00:00+00:00,2,12806.5,66,143,0.29295,0.0805,0.0,0.9195,164.0
@bitcoin,2025-10-31 17:00:00+00:00,1,14284.0,116,164,-0.6705,0.0,0.208,0.792,128.0
@bitcoin,2025-10-31 18:00:00+00:00,1,16823.0,100,132,0.0,0.0,0.0,1.0,208.0
@bitcoin,2025-11-01 16:00:00+00:00,1,15558.0,36,149,0.0,0.0,0.0,1.0,0.0
@bitcoin,2025-11-02 15:00:00+00:00,1,13538.0,74,170,-0.4003,0.0,0.278,0.722,35.0
@bitcoin,2025-11-02 16:00:00+00:00,1,12564.0,25,102,0.0,0.0,0.0,1.0,0.0
@bitcoin,2025-11-02 17:00:00+00:00,1,15392.0,172,161,0.0,0.0,0.0,1.0,217.0
@bitcoin,2025-11-02 18:00:00+00:00,1,14109.0,92,139,0.0,0.0,0.0,1.0,81.0
@bitcoin,2025-11-02 19:00:00+00:00,1,15969.0,132,146,-0.6289,0.0,0.152,0.848,124.0
@bitcoin,2025-11-02 21:00:00+00:00,1,12977.0,82,165,0.2732,0.07,0.026,0.903,258.0
@bitcoin,2025-11-03 13:00:00+00:00,1,11898.0,65,157,-0.3612,0.0,0.172,0.828,73.0
@bitcoin,2025-11-03 14:00:00+00:00,2,10988.5,107,146,0.37649999999999995,0.1055,0.0,0.8945000000000001,184.0
@bitcoin,2025-11-03 16:00:00+00:00,2,11001.5,68,226,-0.08895,0.0,0.0285,0.9715,165.0
@bitcoin,2025-11-03 17:00:00+00:00,1,12834.0,78,93,0.3818,0.075,0.0,0.925,197.0
@bitcoin,2025-11-03 18:00:00+00:00,1,13503.0,101,182,0.0258,0.058,0.0,0.942,98.0
@bitcoin,2025-11-03 19:00:00+00:00,1,15973.0,99,146,0.0,0.0,0.0,1.0,107.0
@bitcoin,2025-11-03 21:00:00+00:00,1,15145.0,53,81,0.0,0.0,0.0,1.0,218.0
@bitcoin,2025-11-04 13:00:00+00:00,1,13026.0,65,157,0.0,0.0,0.0,1.0,58.0
@bitcoin,2025-11-04 14:00:00+00:00,1,12585.0,85,196,0.6369,0.191,0.0,0.809,139.0
@bitcoin,2025-11-04 16:00:00+00:00,1,12199.0,29,178,0.0,0.0,0.0,1.0,0.0
@bitcoin,2025-11-04 17:00:00+00:00,1,12170.0,81,207,0.1759,0.1,0.07,0.83,113.0
@bitcoin,2025-11-04 18:00:00+00:00,1,10952.0,78,140,0.5994,0.159,0.0,0.841,162.0
@bitcoin,2025-11-04 19:00:00+00:00,1,10918.0,92,110,0.2263,0.068,0.0,0.932,153.0
@bitcoin,2025-11-04 20:00:00+00:00,2,10120.0,57,101,0.0,0.0,0.0,1.0,164.0
@bitcoin,2025-11-04 21:00:00+00:00,3,13792.666666666666,168,288,0.030466666666666642,0.06633333333333334,0.05666666666666667,0.8770000000000001,183.33333333333334
@bitcoin,2025-11-04 22:00:00+00:00,1,14984.0,112,160,-0.1717,0.245,0.296,0.459,35.0
@bitcoin,2025-11-04 23:00:00+00:00,1,16662.0,74,111,0.09,0.044,0.0,0.956,195.0
@bitcoin,2025-11-05 01:00:00+00:00,1,23755.0,94,199,0.0,0.0,0.0,1.0,183.0
@bitcoin,2025-11-05 13:00:00+00:00,1,21712.0,86,120,0.0,0.0,0.0,1.0,68.0
@bitcoin,2025-11-05 16:00:00+00:00,1,12010.0,30,117,0.0,0.0,0.0,1.0,0.0
@bitcoin,2025-11-05 17:00:00+00:00,1,22801.0,115,183,-0.3976,0.0,0.13,0.87,105.0
@bitcoin,2025-11-05 18:00:00+00:00,1,13316.0,75,128,0.0,0.0,0.0,1.0,165.0
@bitcoin,2025-11-05 19:00:00+00:00,1,11523.0,70,120,-0.0516,0.093,0.101,0.806,123.0
@bitcoin,2025-11-05 20:00:00+00:00,1,11562.0,29,47,0.2023,0.083,0.0,0.917,264.0
@bitcoin,2025-11-05 21:00:00+00:00,1,15660.0,76,117,0.8761,0.186,0.02,0.794,283.0
@bitcoin,2025-11-05 22:00:00+00:00,1,14524.0,137,182,0.1779,0.076,0.058,0.866,192.0
@bitcoin,2025-11-05 23:00:00+00:00,1,17378.0,127,175,-0.2732,0.053,0.102,0.844,115.0
@bitcoin,2025-11-06 12:00:00+00:00,1,11318.0,63,121,-0.0258,0.111,0.116,0.773,119.0
@bitcoin,2025-11-06 13:00:00+00:00,1,11927.0,62,148,0.0,0.0,0.0,1.0,123.0
@bitcoin,2025-11-06 15:00:00+00:00,1,11241.0,67,171,0.1027,0.14,0.088,0.772,137.0
@bitcoin,2025-11-06 16:00:00+00:00,1,11314.0,23,112,0.0,0.0,0.0,1.0,0.0
@bitcoin,2025-11-06 17:00:00+00:00,1,12188.0,78,98,0.2023,0.114,0.0,0.886,94.0
@bitcoin,2025-11-06 18:00:00+00:00,1,13265.0,104,171,0.0,0.0,0.0,1.0,79.0
@bitcoin,2025-11-06 19:00:00+00:00,1,13080.0,53,120,0.0,0.0,0.0,1.0,90.0
@bitcoin,2025-11-06 21:00:00+00:00,2,13069.0,92,161,0.0129,0.019,0.0,0.981,211.0
@bitcoin,2025-11-06 22:00:00+00:00,1,14334.0,78,137,0.3612,0.122,0.0,0.878,112.0
@bitcoin,2025-11-07 13:00:00+00:00,1,13271.0,55,95,0.296,0.095,0.0,0.905,130.0
@bitcoin,2025-11-07 14:00:00+00:00,1,12418.0,71,123,0.0,0.0,0.0,1.0,85.0
@bitcoin,2025-11-07 16:00:00+00:00,1,11651.0,28,110,0.0,0.0,0.0,1.0,0.0
@bitcoin,2025-11-07 17:00:00+00:00,1,12214.0,82,110,0.1779,0.096,0.0,0.904,102.0
@bitcoin,2025-11-07 18:00:00+00:00,1,11984.0,52,104,-0.1531,0.116,0.152,0.732,75.0
@bitcoin,2025-11-07 19:00:00+00:00,3,11453.0,155,294,0.3827666666666667,0.13266666666666665,0.0,0.8673333333333333,157.33333333333334
@bitcoin,2025-11-07 21:00:00+00:00,1,14660.0,68,90,0.3182,0.141,0.0,0.859,85.0
@bitcoin,2025-11-07 22:00:00+00:00,1,15707.0,103,142,0.2783,0.141,0.0,0.859,113.0
@bitcoin,2025-11-07 23:00:00+00:00,1,18434.0,138,174,0.6523,0.209,0.0,0.791,165.0
@bitcoin,2025-11-08 12:00:00+00:00,1,12376.0,60,111,0.1779,0.086,0.0,0.914,112.0
@bitcoin,2025-11-08 14:00:00+00:00,1,13243.0,119,134,0.0,0.0,0.0,1.0,64.0
@bitcoin,2025-11-08 15:00:00+00:00,1,12527.0,57,282,0.0,0.0,0.0,1.0,28.0
@bitcoin,2025-11-08 16:00:00+00:00,1,12304.0,27,95,0.0,0.0,0.0,1.0,0.0
@bitcoin,2025-11-08 17:00:00+00:00,1,11736.0,79,143,0.7845,0.241,0.0,0.759,188.0
@bitcoin,2025-11-08 18:00:00+00:00,1,13546.0,127,226,0.4497,0.074,0.0,0.926,211.0
@bitcoin,2025-11-08 20:00:00+00:00,1,20468.0,85,96,0.0772,0.049,0.0,0.951,158.0
@bitcoin,2025-11-08 21:00:00+00:00,1,13990.0,113,137,0.2023,0.081,0.047,0.872,322.0
@bitcoin,2025-11-08 23:00:00+00:00,1,14418.0,79,143,0.0,0.0,0.0,1.0,134.0
@bitcoin,2025-11-09 14:00:00+00:00,1,22149.0,75,170,0.0,0.0,0.0,1.0,47.0
@bitcoin,2025-11-09 16:00:00+00:00,1,14298.0,38,171,0.0,0.0,0.0,1.0,0.0
@bitcoin,2025-11-10 11:00:00+00:00,1,12728.0,23,53,0.6486,0.184,0.0,0.816,306.0
@bitcoin,2025-11-10 14:00:00+00:00,1,11782.0,61,128,0.0,0.0,0.0,1.0,65.0
@bitcoin,2025-11-10 15:00:00+00:00,2,10685.5,91,144,0.11315,0.032,0.0,0.968,187.5
@bitcoin,2025-11-10 16:00:00+00:00,1,10899.0,21,95,0.0,0.0,0.0,1.0,0.0
@bitcoin,2025-11-10 17:00:00+00:00,1,12091.0,106,175,0.3818,0.126,0.0,0.874,110.0
@bitcoin,2025-11-10 19:00:00+00:00,1,12549.0,93,131,0.4019,0.105,0.0,0.895,149.0
@bitcoin,2025-11-10 20:00:00+00:00,1,12901.0,88,128,0.2732,0.116,0.0,0.884,102.0
@bitcoin,2025-11-10 22:00:00+00:00,1,11354.0,72,125,0.34,0.098,0.0,0.902,128.0
@bitcoin,2025-11-11 00:00:00+00:00,1,12102.0,100,133,0.1655,0.104,0.071,0.824,415.0
@bitcoin,2025-11-11 12:00:00+00:00,1,11145.0,65,124,0.0,0.0,0.0,1.0,88.0
@bitcoin,2025-11-11 14:00:00+00:00,1,10529.0,67,111,-0.34,0.0,0.088,0.912,132.0
@bitcoin,2025-11-11 15:00:00+00:00,3,10579.0,165,220,0.2027,0.07133333333333333,0.0,0.9286666666666666,144.66666666666666
@bitcoin,2025-11-11 16:00:00+00:00,1,10667.0,30,89,0.0,0.0,0.0,1.0,0.0
@bitcoin,2025-11-11 17:00:00+00:00,1,18356.0,54,87,0.743,0.176,0.047,0.777,226.0
@bitcoin,2025-11-11 18:00:00+00:00,1,18988.0,75,112,0.1027,0.107,0.092,0.802,128.0
@bitcoin,2025-11-11 19:00:00+00:00,1,21416.0,62,162,-0.1027,0.053,0.063,0.884,197.0
@bitcoin,2025-11-12 14:00:00+00:00,1,12003.0,59,163,0.0,0.0,0.0,1.0,126.0
@bitcoin,2025-11-12 15:00:00+00:00,1,12718.0,91,130,-0.296,0.054,0.092,0.854,159.0
@bitcoin,2025-11-12 16:00:00+00:00,1,11586.0,40,148,0.0,0.0,0.0,1.0,0.0
@bitcoin,2025-11-12 17:00:00+00:00,1,12520.0,85,146,-0.34,0.0,0.211,0.789,71.0
@bitcoin,2025-11-12 18:00:00+00:00,1,12736.0,105,165,0.2023,0.073,0.0,0.927,136.0
@bitcoin,2025-11-12 19:00:00+00:00,1,14191.0,93,152,0.2023,0.043,0.0,0.957,224.0
@bitcoin,2025-11-12 21:00:00+00:00,1,12241.0,77,139,0.2023,0.096,0.0,0.904,102.0
@bitcoin,2025-11-12 22:00:00+00:00,1,12146.0,101,180,0.8555,0.325,0.048,0.627,94.0
@bitcoin,2025-11-12 23:00:00+00:00,1,14447.0,88,143,0.4648,0.056,0.0,0.944,294.0
@bitcoin,2025-11-13 13:00:00+00:00,1,22879.0,112,173,0.1779,0.108,0.0,0.892,82.0
@bitcoin,2025-11-13 15:00:00+00:00,1,23963.0,50,61,-0.4333,0.048,0.12,0.833,226.0
@bitcoin,2025-11-13 16:00:00+00:00,1,11067.0,34,116,0.0,0.0,0.0,1.0,0.0
@bitcoin,2025-11-13 17:00:00+00:00,1,13640.0,71,84,0.5574,0.173,0.0,0.827,141.0
@bitcoin,2025-11-13 18:00:00+00:00,1,13400.0,76,107,-0.0402,0.097,0.1,0.804,235.0
@bitcoin,2025-11-13 19:00:00+00:00,1,12774.0,48,73,0.3612,0.102,0.0,0.898,290.0
@bitcoin,2025-11-13 20:00:00+00:00,1,18207.0,101,163,0.0,0.0,0.0,1.0,109.0
@bitcoin,2025-11-13 21:00:00+00:00,1,19433.0,144,165,0.3612,0.157,0.077,0.767,161.0
@bitcoin,2025-11-13 22:00:00+00:00,1,19440.0,124,194,0.0,0.0,0.0,1.0,113.0
@bitcoin,2025-11-14 00:00:00+00:00,1,19341.0,77,152,0.4404,0.081,0.0,0.919,191.0
@bitcoin,2025-11-14 05:00:00+00:00,1,15761.0,63,115,0.6369,0.152,0.0,0.848,287.0
